"","PAU89988T_6h","PAU89988T_24h","PATU8902_6h","PATU8902_24h","AveExpr","F","P.Value","adj.P.Val"
"ZNF221",0.259718088457697,0.398502658630514,0.102807311985552,0.282326970564658,1.26973633727334,1.0479003453437,0.413832891807698,0.605183991737407
"COL27A1",-0.327059416807409,-0.217757189756781,0.120881438016673,0.0592392272284117,1.41841372522289,1.04785876763429,0.413852014963604,0.605183991737407
"ADAR",-0.073901181594012,-0.0431979683729082,-0.0345372986979653,-0.122932430061046,6.95989686412909,1.04766001198053,0.413943441459047,0.605208645979278
"TIMELESS",-0.0547220138235938,-0.107333196175852,0.0469135296011904,-0.0714654155222672,5.54745257077474,1.04762558732786,0.413959278503117,0.605208645979278
"ARPC2",0.0426798444581404,-0.0126817803436232,-0.0742292972985776,-0.129891954076633,9.39999635667962,1.04742136727772,0.414053241341896,0.605253933303783
"HMGXB3",-0.0968399156951145,0.0196970875973159,0.0632681105058701,-0.00258710036734744,4.28032405959363,1.04736177154037,0.414080665401647,0.605253933303783
"JPX",-0.045274029078318,-0.145903106726327,0.284971929941895,0.049038858178442,2.19504909425272,1.04714678360481,0.414179609941548,0.605331741994301
"TRRAP",0.0737977626596109,0.100265459027643,0.0957315137510415,0.00825183574304855,4.4124454127121,1.04703116100019,0.414232832306344,0.605331741994301
"TLN2",-0.271384724107487,-0.190193042734495,0.211268337676818,0.305320527625575,1.21269479361644,1.04695144291874,0.414269531099692,0.605331741994301
"IARS",-0.0428811756931626,-0.0755631525723803,-0.087786057218473,-0.00671258337186664,8.74360720888393,1.04672330664958,0.414374571865064,0.605419155685437
"ALPK3",-0.0736401304274497,0.106977058543021,0.325615366904671,0.398515978628511,1.15349047304946,1.04599368480971,0.41471067668715,0.605658633944016
"FBXO32",-0.00840832889261067,0.203448521189013,0.222297836237527,0.294857123234299,1.96745912062705,1.04597957693235,0.414717178047559,0.605658633944016
"SIGMAR1",0.0523197517123002,-0.0598129348626566,0.0570782232626668,-0.133279791899445,6.85265083807348,1.04591378575714,0.414747497964352,0.605658633944016
"CTBP1",-0.0271010325108119,-0.0654560020250265,0.0511763422453964,-0.120225942016135,6.58396018599266,1.04589798831595,0.414754778532618,0.605658633944016
"TMEM110",0.16247986954123,0.0860809384144883,0.0208872400091638,-0.00200982606590916,3.60392849957096,1.04587655076472,0.414764658647598,0.605658633944016
"PCBP2-OT1",-0.26173905886663,-0.30022414314117,0.261433677230078,0.52827477227625,0.763050581865081,1.04566783495256,0.414860862714155,0.605701060861036
"COX5A",-0.123050027102641,-0.190616292863952,0.00943167012007429,-0.117602314692192,8.31276169329169,1.04549783885908,0.414939234789975,0.605701060861036
"DNMT3B",-0.30656602526955,-0.145218436420484,0.188126302443244,0.184564007430556,2.27876236245887,1.04546805982642,0.414952965009357,0.605701060861036
"ENOSF1",0.175253084192502,0.107151341532706,-0.0436370264652401,0.051930249126646,3.84943197754893,1.04541335180641,0.414978190330216,0.605701060861036
"CD8A",0.144762868631111,0.309524822623275,0.237793667524542,0.23894391859674,1.1748181485892,1.04531045887955,0.41502563706306,0.605701060861036
"CBL",0.0427254604203151,0.0900807474205623,-0.061881517864073,0.0419778372895117,5.63253497579357,1.04522478916446,0.415065145522445,0.605701060861036
"PRR34-AS1",-0.231096356212546,0.0489328352404699,0.0955784326781766,0.146472261995269,2.36528547751432,1.04498856920731,0.415174101489344,0.605794032785617
"KCNAB2",-0.241125845047877,-0.0872639782265179,0.246653680789081,0.136357535069549,1.57160443031881,1.04477116156451,0.415274403633655,0.605862545874258
"UCK1",0.0106364337638905,-0.127271001083882,-0.00417514032061916,-0.0964339030192702,4.89177221709022,1.04454727980161,0.415377716009388,0.605862545874258
"CLSPN",0.172668739720698,0.144245526799378,-0.152160889258722,-0.207435327323011,4.79268212798341,1.04444497043407,0.415424935535595,0.605862545874258
"TMEM183B",-0.197652718000147,-0.176451113943414,0.1209986944815,-0.302188345332228,4.1630618956559,1.04436965590596,0.415459699117075,0.605862545874258
"LINC-PINT",0.0455872731502882,-0.318759597543672,0.197958929029342,0.553486883259414,1.49748016462195,1.04433092836614,0.415477575968899,0.605862545874258
"ORAI2",-0.0401641559080796,-0.0529834798205515,0.21235102779027,0.132142784196456,2.72914432893294,1.04429846719703,0.415492560775072,0.605862545874258
"DIP2B",0.0418389354928905,0.0783559054116152,-0.00847123028757046,0.0649010361551774,5.19013945748497,1.04398562414385,0.415637001721143,0.60596208381616
"IER5L",-0.0435333086269294,-0.175364770218475,0.340198051377138,0.436046592848,1.56101479435704,1.04386734594401,0.415691623323335,0.60596208381616
"ZP3",-0.295056719186668,-0.158321877380219,0.15484642195525,0.230355606659479,1.21417984476198,1.04384310799296,0.41570281737583,0.60596208381616
"C17orf80",-0.0473741981515383,-0.0156503019262644,-0.0111994617375331,0.102727561106238,4.78482444296046,1.0437145301361,0.415762204406942,0.60596208381616
"RNF168",0.00746467945667995,0.113726837943457,-0.0374359449462416,-0.025298999110321,4.76758645090591,1.04357111966164,0.415828451497521,0.60596208381616
"PIAS3",-0.0901549839226483,-0.00115439422826658,0.0570707745588708,-0.0519851693262732,5.02999694088214,1.04347341640968,0.415873590149964,0.60596208381616
"CELSR2",-0.156806293553276,0.0155732416331904,0.150809988998624,0.127119581393869,2.01218992798221,1.04343809965938,0.415889907509881,0.60596208381616
"SCARNA10",-0.663168362774607,-0.49755736586638,0.90737068126935,1.00084535613683,2.65735276306637,1.04336672122673,0.415922888212003,0.60596208381616
"SNORA38",-0.0987883516383275,-0.0467287523799797,3.26452847756641,1.63624101263645,1.14572188559919,1.04324320897962,0.415979963256595,0.605979298013551
"NFE2L3",0.0871883184622195,0.0590545036435648,-0.0107388964206878,0.152257198450177,6.74499072416921,1.04305746403006,0.416065809645134,0.606038416594723
"EPN3",-0.0894557563725544,-0.135323050386673,0.355287483164249,0.409471137387143,1.91929713299124,1.04295501413301,0.416113166257897,0.606041464486782
"TOR1B",-0.0741902327091299,0.00871512410240083,0.106286636495159,0.036875873724135,4.79874854674542,1.04271337552377,0.416224881375352,0.606074870479628
"AOX1",-0.0194716553314108,0.0154155302677978,-0.169562712869833,-0.0471214286891737,2.50587412588898,1.04270661290801,0.416228008286657,0.606074870479628
"MEST",-0.178143075157691,-0.149256180646763,0.0354056652392716,0.00853718866367359,5.40540518587903,1.04260994193614,0.416272709563892,0.606074870479628
"CASC11",-0.478189874593784,-0.493459247195277,0.238272731564956,0.186372135001332,0.848739891324147,1.04241947217428,0.416360796950585,0.606074870479628
"ARFGEF3",0.167813834299896,0.143401090087691,0.123830690776584,0.224157406155826,3.21741305486939,1.04233838811404,0.416398301464753,0.606074870479628
"SULT2B1",-0.318922156227311,-0.383032094117051,0.386114260277868,0.167551316054047,0.625864286024651,1.04228619361877,0.41642244508472,0.606074870479628
"DLEU7",-0.145997387248524,-0.354236451786339,0.272678677757861,0.328977229943683,0.811697365191587,1.04222020893161,0.41645296948335,0.606074870479628
"ADAM9",0.0270162856133478,-0.00561052571962151,-0.0991130870875931,-0.0138521307018102,8.38954137466913,1.04210964530847,0.416504120640239,0.606083433458554
"ALDH1A3",0.00585454001699048,-0.101236591628185,0.0472766089923251,0.0255004804353955,6.21686152221504,1.04107057154664,0.416985120655631,0.60671742886962
"OBSCN",-0.234936375801305,-0.0590638115233021,0.32832328241054,0.334261923338307,0.881391334655786,1.0408004482295,0.417110247833495,0.606787377004199
"ZDHHC3",0.0810509181890735,0.0752349523072686,0.0832044631011026,0.00689805678999367,4.5376993691488,1.04077112231026,0.417123834337639,0.606787377004199
"CD274",0.100886695977855,0.287830669352884,0.374392601734167,0.291556322314506,2.05919966832326,1.04020170348405,0.417387723102444,0.607073187770702
"HLA-DMA",-0.30177088169996,-0.0208400513726223,0.220745386386263,0.360264665366758,1.82621842318932,1.04011947569586,0.417425843058788,0.607073187770702
"NUAK1",-0.24439825048555,-0.114203134285941,-0.0450210132703441,0.0479399851994948,2.98866479970299,1.04005052343749,0.417457811087015,0.607073187770702
"KDM4B",-0.136810024231304,-0.0189917524552652,0.243574572214632,0.0957697271833085,2.43164263824344,1.03989774159152,0.417528652683678,0.607073187770702
"CAPZB",-0.0305030461228002,-0.0716568659828249,-0.027950369733575,-0.145440383870479,7.78160378158422,1.03985814367761,0.417547015175173,0.607073187770702
"MAP3K3",-0.0256027075564003,0.132930528975565,0.0183608436275109,-0.0101113252499108,3.79289203356912,1.03958761783857,0.417672484310244,0.607172107737349
"IQCG",0.189606462978396,0.140761925841511,0.196774817281323,-0.0048581447992837,3.69521997115518,1.03951590612723,0.417705749822147,0.607172107737349
"SPATS2L",0.0880419054342569,0.0208421255447355,0.0343365617695994,-0.0268524160781656,5.90919794969776,1.03932837140029,0.417792754653731,0.607223393622408
"HOXC8",-0.110158919247338,-0.0514233480661683,0.315197487895841,0.34903992511645,0.939209388942084,1.03922727132154,0.417839665927827,0.607223393622408
"IQCB1",-0.0133801398600415,-0.00374191378933375,-0.142240855705104,0.0455532920031372,4.33054120462227,1.03914662640076,0.417877089314875,0.607223393622408
"TGFB1I1",-0.017096458150649,-0.0444049898679952,0.13423146662942,-0.210361264776763,2.8014415185359,1.03897729399262,0.417955678291659,0.607237817294242
"SAMD13",-0.484133062278482,-0.0897016211319523,0.381763088676455,0.189051870441452,1.04111013541894,1.03890567916634,0.417988919588803,0.607237817294242
"GALNT6",0.00175842044368046,-0.150335908543521,0.226668521887447,0.213089454346984,2.25792607036994,1.03883209869597,0.418023075808576,0.607237817294242
"CYB5RL",-0.0353387773043794,-0.0432233384085006,0.164168551794163,0.294227001025412,2.32630158721719,1.03868541011829,0.41809117663997,0.607268642030333
"ZCCHC14",-0.104406985918986,-0.00507740136706047,0.0171913756415076,0.0923104482619097,4.95287115561654,1.03857523597509,0.418142332193834,0.607268642030333
"ADAMTS15",-0.318074241550439,-0.0575516311523023,0.325895168905734,0.25118093583341,0.917113851266253,1.03843477763519,0.418207557518227,0.607268642030333
"MECOM",0.0840248184958456,0.00812967498601846,-0.0171426367202736,0.0911650113280458,5.35011622318305,1.03839567226312,0.418225718736403,0.607268642030333
"CTB-178M22.2",0.215668804556353,0.665278956552016,0.128095315399301,0.340100624677009,0.920342060580578,1.03821571908451,0.41830930148961,0.607324142013055
"FNDC8",-0.222870229808034,-0.235427866561264,0.196083504407812,-0.0411809286157943,1.13056250786603,1.03786190780962,0.418473680824979,0.607381068740689
"IL12A",-0.274533042809684,-0.107146262987737,0.308278469044631,0.124780418543133,1.11120210655546,1.03784799169647,0.418480147411049,0.607381068740689
"LZTS2",-0.0136423107607759,-0.00420637131111579,0.251453212078877,0.0194588088705463,2.37159965919337,1.0377331390368,0.418533521039263,0.607381068740689
"NFKBIL1",-0.0890660020093885,0.0615051686901693,0.0725282940976557,-0.105087646904396,3.68943953719916,1.03772394384335,0.41853779444423,0.607381068740689
"QRFP",-0.347404766682665,-0.0239652576089845,0.523164639426071,0.232567932135595,0.673904246531122,1.03764317686607,0.418575332083825,0.607381068740689
"USP27X",-0.0328546964008805,-0.123734806458101,-0.0276476209821541,0.176470675591954,2.49794074896452,1.03751135266992,0.418636605967317,0.60740415228613
"KNSTRN",-0.0844819971575177,-0.1076567637488,-0.0656675870977281,-0.0798951176287677,7.79803770921751,1.03729538444682,0.418737009097011,0.60748399770288
"LOC100506314",0.0919503811383131,0.114327917792462,0.0318135947593787,0.404254747630926,2.16284970681267,1.03645513935371,0.419127847788986,0.607982322628475
"HS1BP3",-0.0176829266369221,0.067516991283187,0.259209097430317,0.0519832736958623,3.43366619079912,1.03636172240207,0.419171321247551,0.607982322628475
"DNAJC25",0.149149806229437,0.0813189799346556,0.11302736311632,0.292991282341835,4.19367177679823,1.03603598700072,0.419322941197473,0.608073708850396
"GPR108",-0.0367669531035233,-0.1009214620051,0.00932365412263714,-0.150795060794997,4.0761934095686,1.03603122315446,0.419325158997364,0.608073708850396
"SMG1P2",0.374696391477734,0.340945831435574,0.715091680170861,0.789578096235048,1.1814954823672,1.03579919579471,0.419433191959491,0.608164501531907
"UST",0.0244623199394778,0.180534493687306,0.348740512126629,0.298494619592079,2.00114711717573,1.03558190984126,0.419534384449334,0.608168565926124
"CCNB3",-0.38702198714495,-0.125749078790049,0.163490710524375,0.244848679977088,1.38041299890793,1.03546711764493,0.419587853510458,0.608168565926124
"LOC730183",0.1214670649742,0.289505848561283,0.363904749375718,0.60848526828571,1.81664535554011,1.0354097408846,0.419614581380615,0.608168565926124
"OSGEP",0.101540911751672,0.0776595554994497,0.0992690308549777,-0.111536644613238,3.7262143844103,1.03540307413895,0.419617687058446,0.608168565926124
"VPS53",0.071858100558515,0.0451952577767019,0.0848706018817476,-0.112218605314437,4.5795118840298,1.03471505837031,0.419938310130279,0.608523489453772
"PTGES",0.052018419457716,0.109285417057133,-0.112600490346562,0.184666666654598,3.19283647575317,1.03468253395125,0.41995347244401,0.608523489453772
"ZNF726",-0.0605524735253881,-0.00180850201308193,0.373879915501508,0.0294148422649614,1.03383512827513,1.03429107470415,0.42013600332961,0.6086905640964
"LY6K",-0.0330199722705078,0.0838287616841209,0.0818465745674919,-0.236916783322362,2.02401389760276,1.03424027061642,0.42015969776525,0.6086905640964
"PCYOX1L",0.149222595221547,0.18652636466872,0.199737398918299,0.357991373206238,2.26547608667887,1.03408121645223,0.420233886712822,0.608732176695658
"HMGB2",-0.00067204848257596,-0.0638019649875368,-0.12475152979769,-0.152185985131288,9.10413435142602,1.03385348341318,0.420340131057382,0.6087720695009
"CHRDL1",-0.107723268130063,-0.0495719777547003,-0.0331045755405772,0.253311520347417,1.50260231587935,1.03374333587583,0.420391527061121,0.6087720695009
"KIAA1549",0.0497604977478345,0.0423660657944533,0.161230520426701,0.221941705731744,2.69444705862849,1.03362150180777,0.420448382844137,0.6087720695009
"ANK3",0.164575541579623,0.183897545243416,0.315552753283941,0.361204786139457,1.97543676701714,1.03360707836196,0.420455114239195,0.6087720695009
"AMPD2",-0.0913354979424228,-0.0826056054961892,0.138297866497327,-0.0625745054751743,3.91107595800826,1.03353497376155,0.420488766804416,0.6087720695009
"TCEA1",0.0705286281258282,0.0206847138512245,-0.0661259737818138,0.156912070742178,7.54853617041246,1.03322629034282,0.420632863081895,0.608896416748337
"OXLD1",-0.0107741841039548,0.0967042002763447,0.329312845534017,-0.159627794129188,3.07032878907318,1.03293992191917,0.420766583043206,0.608896416748337
"ZNF398",0.0512762069531489,0.107048418854368,-0.0628627810907525,0.143396922951594,3.30268653930189,1.03291700862774,0.420777284108423,0.608896416748337
"UIMC1",-0.107583983428539,-0.0664640889959651,-0.0556880917646803,-0.112831112189227,5.72197064573402,1.03289232374607,0.420788812828938,0.608896416748337
"SLC8B1",-0.136970524577715,0.0820682282520071,0.0889753979945005,-0.124128799684206,2.20637575447959,1.0328639980725,0.420802042286382,0.608896416748337
"LYSMD1",-0.338043526156502,-0.131316492341946,0.0460874876473238,0.087644299988102,1.81691841978515,1.0326578510209,0.420898334413546,0.608969937266368
"GFOD2",-0.123883243362335,-0.103134302840937,0.0666826635333528,-0.0477862770054731,4.0490441196822,1.03248535429271,0.420978923876861,0.609020725206622
"LOC100129461",-0.157819891963386,0.0364652955518536,0.18704457947491,0.30362883426123,1.89550921465326,1.03224038641538,0.421093395770227,0.609066817694622
"TIMM23",-0.0178152767602962,-0.0689605754261464,-0.0468723149130703,-0.1423175815757,7.18043533874445,1.03222247883486,0.421101764986116,0.609066817694622
"RBMXL1",0.0229618729973753,0.0961255909352063,0.0882973939659175,0.176120879461971,4.12988214737949,1.03175982183993,0.421318043438349,0.609250371749644
"LIME1",-0.124291077631243,-0.0997412445057952,0.405686566307048,0.441895209125634,1.29761113995811,1.03170877605427,0.421341912073361,0.609250371749644
"IGFBP6",-0.185978024677723,-0.212302701729564,-0.0276164530329002,0.136276187311555,4.33190025918841,1.03142599582708,0.421474160503893,0.609250371749644
"ZNF663P",-0.110078273609207,-0.051307650849196,0.337202891264705,0.49499156746362,1.01645771016128,1.03139302024593,0.421489584742691,0.609250371749644
"GOLT1A",0.21161946025601,0.0187790734359985,-0.103059271541102,-0.262183967253172,3.51073300722407,1.03137652670818,0.421497299744557,0.609250371749644
"ZNF142",0.144532419209851,0.0360100975793753,0.134396913300376,-0.024349311318566,3.54024133861059,1.03136713055697,0.421501694937408,0.609250371749644
"SDSL",-0.335425159565548,-0.275683335510773,0.389264045574994,0.192500462139944,1.42669512695357,1.0309744768781,0.421685402261284,0.609450113436564
"FBF1",-0.111113656329056,-0.159540380466683,0.303756516553871,0.153705322724462,1.37439199299684,1.03087417201258,0.421732342764122,0.609451315069655
"PLEKHA5",0.118596078585838,0.0980148901866569,-0.0166396573398844,0.118448198884821,5.49451969045552,1.03077817600932,0.421777271299979,0.609451315069655
"LOC100131564",-0.305026972734082,-0.137044904678703,0.378305387915529,0.301339922283976,0.875855897419236,1.0305279030323,0.421894425964201,0.60955481485213
"ADAM17",0.0238650884648184,-0.0117563841451123,-0.0900122893572251,0.036165086798885,5.49539312848057,1.03004523886439,0.422120448949212,0.609726466782242
"CCDC3",-0.128325571526479,-0.0514691375600717,0.359724392795704,0.199689614666054,0.816982983414413,1.03001566998372,0.422134299134216,0.609726466782242
"FUT1",-0.13050115469522,-0.153401476158995,0.332864930043151,0.426254681685956,1.26387086247672,1.02997791067054,0.422151986357026,0.609726466782242
"C15orf52",0.0594108716507211,0.0209961016747009,0.0671536981214809,-0.171767716089171,4.47834217567055,1.02980978633832,0.4222307474265,0.609726466782242
"STMN3",-0.0858341286917987,-0.144488281561312,0.35235054725142,0.395578251481426,4.13770827434713,1.02970805456803,0.422278412166753,0.609726466782242
"FRG1B",0.164569928823057,-0.126595290640456,-0.131273017922837,0.0773982957817037,4.75319352994765,1.02969086086487,0.422286468479478,0.609726466782242
"TNFAIP8",0.310766070312501,0.0764487475342466,-0.157067149833321,0.0912670711509929,3.25774835432878,1.02938495117069,0.422429829630834,0.60979799982723
"GPR63",-0.109427270219539,-0.0505701498681309,0.187023643815337,0.299938378608943,1.31302884802396,1.02929956440882,0.422469853141666,0.60979799982723
"PDLIM3",-0.109259114930996,-0.0504894897977638,0.20934967663975,-0.0278822921747137,1.31189365101657,1.02929360809558,0.422472645186152,0.60979799982723
"ASAP3",-0.400241669287639,-0.259016570266399,0.219777784180541,0.12847027921429,1.20969977296469,1.02912518984406,0.422551598880788,0.609798020656605
"ALKBH3",-0.0850342404779343,-0.0391351451430206,-0.0215623297678382,-0.171019343998586,3.00273625628381,1.02898509617436,0.42261728444324,0.609798020656605
"PDCD2L",-0.0274665391013711,-0.136738652670647,-0.0365791894823113,-0.16713054088164,5.00739442660253,1.02897326514121,0.422622832074924,0.609798020656605
"DPH3P1",-0.304635356403758,-0.281919708885271,0.0601597375452179,-0.184040730436841,2.62469948779014,1.0289050102867,0.422654838426566,0.609798020656605
"DHX33",-0.0938159004930341,-0.0516221641738133,-0.022680035397773,-0.0566094814438687,4.85974843521485,1.02855541569152,0.422818806603843,0.60996886128853
"ZNF549",-0.118930548950494,-0.0498782958776276,0.0596218425197703,0.29558573684067,1.46004551220875,1.02832539407323,0.42292672399392,0.610058813569769
"MAP3K13",0.0854631555286982,0.0737296811673511,-0.076019419306145,0.0773998344591549,5.61395045675437,1.02801906237274,0.423070482342696,0.610178432729692
"TRIM56",0.124890478980911,0.124574966054204,0.161719478299147,0.112344489069358,3.56425365736228,1.02785940693475,0.423145424753948,0.610178432729692
"ZNF527",-0.0657996722886971,-0.0480591299516151,-0.0383447851669345,0.222453755238003,2.62895366096318,1.02785739337712,0.4231463699974,0.610178432729692
"PCED1A",-0.231921358078774,-0.233837143840123,0.00187610903861701,-0.177723428438568,2.56267353916797,1.02752621599849,0.423301864049523,0.610336922007222
"CCDC64",-0.181157961406031,-0.0758342993645096,0.324210596113647,0.423389040963434,1.53646345850299,1.02739777449366,0.423362183848207,0.610353015418095
"MGC16275",-0.304260299684888,-0.36591788944626,0.279051577551598,0.227281243467114,1.08427676123492,1.02730832184929,0.423404198013539,0.610353015418095
"RAC1",-0.00165290803013995,-0.059770979536701,-0.036516899357002,-0.0960896320796341,9.17527140120974,1.02692173555821,0.423585813965516,0.61054908635852
"STARD9",-0.170715836956421,-0.0544750305977023,0.237220446497159,0.385172037569036,0.781373103838155,1.02654315769361,0.423763736713901,0.610739792342563
"HSBP1L1",0.0672196702449348,0.146563345090509,0.158293382304681,0.300622462529619,4.59224810106531,1.025947234869,0.424043945088017,0.610920415021279
"SPEF1",-0.3522546923142,-0.158874119355145,-0.0438864833224193,0.224683701574935,1.10562840746111,1.02584773406072,0.424090747794335,0.610920415021279
"C10orf54",-0.0227398416458109,0.0149092438879284,0.24231953060986,0.0449638205398459,3.1999805513455,1.02579169948595,0.424117107145389,0.610920415021279
"BSDC1",-0.194341538850876,-0.115921050094737,0.0300166752366344,-0.103222732672647,4.38853280273755,1.02575941222344,0.42413229615026,0.610920415021279
"PAX8",0.0476415788738891,-0.00307011289782877,0.303311690817455,0.334371581612991,1.34309974173791,1.02573534090143,0.424143620426593,0.610920415021279
"TNKS2-AS1",-0.714354570615523,-0.233651017146261,0.0765094567549276,-0.111837334225783,1.40214340945364,1.02555732663149,0.424227375257075,0.610920415021279
"UBA6-AS1",0.0929205801317985,0.128596276116111,-0.211816578010968,-0.0807071953557741,2.90081930032667,1.02535553077828,0.42432233750136,0.610920415021279
"ATP1A1-AS1",-0.381522188970119,-0.255008427075555,0.368389243638879,0.331838875970197,0.810426327450009,1.02533784195609,0.424330662535154,0.610920415021279
"RBSN",-0.0202673243837941,-0.0716379020021272,-0.0239573975095384,0.0752940776505255,4.85630043977247,1.02529869839054,0.424349085519876,0.610920415021279
"CPSF6",0.0360758589879451,0.00251616220898843,-0.101689475251544,-0.0333313277864198,5.65381296815227,1.02526235559126,0.424366190974252,0.610920415021279
"KDM4D",-0.389224156018205,-0.349215136502189,-0.00548033456145092,-0.0314294656765606,2.06084338688692,1.02520969851602,0.424390976182905,0.610920415021279
"EPHA6",0.0858978392093221,0.252387898406494,0.393883535541878,0.448777094372923,1.2876017900718,1.02503198176509,0.424474635624337,0.610975155490674
"KIAA1804",0.159255124481256,0.138771990724678,-0.0817667599200971,0.141198292522819,3.57385055010933,1.02474893288154,0.424607910883475,0.611099940710921
"NDUFA7",-0.215191011169108,-0.292856295428883,0.0470110835478259,-0.213651672426541,5.73204734754847,1.02438865196115,0.424777606662051,0.611099940710921
"GATS",0.0731149210274724,0.093501030059161,0.175247495038845,0.395540119749551,1.85545599521922,1.02438119509894,0.424781119570816,0.611099940710921
"MYRIP",-0.0956291645472193,-0.0285140162226527,0.200691700472599,0.245734964153231,1.60603007602282,1.02429186761388,0.424823203586219,0.611099940710921
"FAM60A",0.0091445632284195,-0.0442434471880446,-0.0343063863134354,0.149563897745629,6.56389729672562,1.02428896641479,0.424824570464691,0.611099940710921
"KANTR",-0.0485210016066366,0.236742480874372,0.352572965812266,0.137344026060652,1.0116403235072,1.02426644430536,0.424835181726586,0.611099940710921
"HIC1",-0.230787853902872,-0.147663921560808,0.319111058971604,0.38915535254781,0.84934163498393,1.02396820307511,0.424975720537832,0.611172533804636
"ERCC-00130",-0.097755941828968,-0.058913905762541,0.39492691245102,0.17626753843953,12.8504146709941,1.02396560926728,0.424976942992095,0.611172533804636
"KIAA0020",0.2033342939929,0.100313442391212,-0.0153038887929533,0.0117257593804538,6.83431079983744,1.02371896006234,0.425093202749222,0.61127407277514
"DYRK4",-0.0921965868361339,-0.0990032995396177,-0.0349206750991664,-0.150058525988843,4.70164972673352,1.02359766654243,0.425150385926419,0.611290648321394
"PRSS22",-0.177765523279633,0.066251796156505,0.342403765484423,0.382365237849252,2.01558308633935,1.02346301159271,0.425213876512932,0.611316288267115
"DUSP3",0.0624309544806509,0.0921560229266438,0.0533759329069685,0.0474266380952493,5.79758340273267,1.02319084458238,0.425342231289135,0.611373560550961
"RNF39",0.254296453512249,0.239469744182207,0.365199110466401,0.496883305771291,1.66780253607926,1.02318489355833,0.425345038205408,0.611373560550961
"TTLL7",0.0279025228209284,0.156763517513353,0.194672476482791,0.328623725957056,1.47647830667608,1.02303326559052,0.425416562196838,0.611395290658883
"SPG20",-0.0798603671276236,-0.0409358125274239,-0.0821009944756943,0.0740782736863155,2.36621334418519,1.02286676540859,0.42549511417731,0.611395290658883
"RWDD2B",0.137455865929786,0.00344895253266486,-0.045598129940994,0.0571286611640414,4.83819408439129,1.02270082890963,0.425573413407061,0.611395290658883
"SRSF8",0.0702846561454153,0.0850573391884746,-0.126519985253563,-0.0643565029787503,5.19074034959144,1.0226841415701,0.425581288267139,0.611395290658883
"LIN7A",0.376494852685963,0.21690917745775,0.299642910169775,0.366552220481369,1.05021575732417,1.02266890994626,0.425588476282081,0.611395290658883
"LOC554223",-0.188114129233017,-0.300142101214046,0.348287234943938,0.375601425727994,0.897917543572533,1.0224596327374,0.425687248336802,0.611471576867444
"SEC14L1P1",-0.0864969612418759,0.0308688468751269,0.193440071963195,0.441206550876689,1.04845157785668,1.02218359532447,0.425817561069796,0.611560313444323
"GPR146",-0.204198035479766,-0.0717961567861878,0.198649886098894,0.471000261053285,0.779562620850783,1.02211729445068,0.425848866051109,0.611560313444323
"SNORD83B",-0.0962875901954562,-2.55185012184974,4.76309887574107,4.8189685415224,1.55763384198227,1.02203854210047,0.425886052920671,0.611560313444323
"SRSF3",-0.0219048131302504,-0.123749809423067,0.0102003711794314,0.0717779832397198,8.48157143745202,1.02149230749376,0.426144066607507,0.61179678562187
"TEX264",-0.0595279014637815,-0.120172192399787,-0.0849533593886767,-0.244350713675104,4.88719240747945,1.0214551279275,0.426161633547589,0.61179678562187
"SGK494",-0.301156710205646,-0.0348125207797689,0.254001992730061,0.186794272903472,1.31508614533063,1.02134571054611,0.426213335905033,0.61179678562187
"TBC1D30",0.181176767828893,0.191392042848214,0.296061271979009,0.233878824317998,1.76615919928831,1.0213030272815,0.426233506332124,0.61179678562187
"TLR3",-0.171269792217838,-0.271029925316002,0.30222705151338,0.462461138336106,1.60501611988989,1.02115286663445,0.42630447325707,0.611833057395102
"NUP188",-0.0918840805475378,-0.114654043916708,0.0474063413007002,-0.0746587409684158,6.39544456079549,1.02089012969699,0.426428670440108,0.611877095488317
"ACYP1",0.119410605797786,0.0914707929655467,-0.0599778402785072,0.230793616825672,4.45391767438269,1.0208873827477,0.426429969112482,0.611877095488317
"MXD1",-0.0245173044783713,0.0992525445927792,0.0944842413125953,0.170523235236997,3.07543446688428,1.0207214264761,0.426508434785656,0.611877095488317
"ACBD4",-0.0807991228636671,0.044362747139759,0.333229516297122,0.116458907159546,2.29012828089711,1.02068656565841,0.426524918980375,0.611877095488317
"CCDC176",-0.0230506995335196,0.0637315386549777,-0.021263710437128,0.3494887591381,1.85118784420555,1.02053100034407,0.426598486274477,0.611877095488317
"TEX30",0.00371665276713173,0.0251184914700096,-0.0994252839291594,0.155956945151194,6.20698247939838,1.02050801432688,0.426609357411565,0.611877095488317
"UBA2",0.0530719002298499,-0.0112695601854726,-0.0721767876335697,-0.0599873169194769,8.30768971873515,1.02036548205459,0.426676773076463,0.61190823850908
"LRCH3",0.110333651664576,0.162657695205632,-0.0346938888366397,0.019368596552126,5.58839109198841,1.01952709740147,0.427073513483382,0.612411617439114
"C7orf55",0.0787296256650807,0.354887930502078,0.253280762794129,0.132116339323821,2.90495179607304,1.01941833983727,0.427125004397396,0.612416308002615
"ERAP1",-0.0592181345507896,-0.00955980580710314,-0.0433454950535568,0.0872372832447716,5.51237965922889,1.01932697528005,0.427168265026247,0.612416308002615
"MIDN",0.00577946808843421,-0.118411308861321,0.0487050093336627,-0.0583680595649971,4.19895080300443,1.0191800336227,0.427237849498181,0.612450488964791
